id,age,job,marital,education,default_status,balance,housing_loan,personal_loan,branch_id
CUST_027488,51,blue-collar,married,secondary,0,0,1,0,BR-103
CUST_027489,32,admin.,married,secondary,0,752,1,0,BR-104
CUST_027490,36,self-employed,divorced,tertiary,0,6385,1,0,BR-104
CUST_027491,41,blue-collar,married,secondary,0,1394,1,0,BR-102
CUST_027492,44,blue-collar,married,secondary,0,376,1,0,BR-102
CUST_027493,39,technician,divorced,secondary,0,566,0,0,BR-103
CUST_027494,40,admin.,single,secondary,0,1200,1,0,BR-102
CUST_027495,39,self-employed,married,secondary,0,254,0,0,BR-101
CUST_027496,43,management,married,tertiary,0,2640,0,0,BR-104
CUST_027497,46,technician,married,secondary,0,410,0,1,BR-102
CUST_027498,34,management,single,tertiary,0,2343,0,0,BR-102
CUST_027499,34,technician,married,,0,863,0,0,BR-101
CUST_027500,45,management,single,tertiary,0,207,0,0,BR-101
CUST_027501,34,management,married,tertiary,0,5195,0,0,BR-102
CUST_027502,41,student,single,secondary,0,1934,1,0,BR-101
CUST_027503,38,admin.,married,secondary,0,1973,0,0,BR-102
CUST_027504,52,blue-collar,married,primary,0,4793,1,0,BR-101
CUST_027505,44,blue-collar,married,primary,0,0,1,1,BR-101
CUST_027506,53,self-employed,single,secondary,0,731,0,0,BR-103
CUST_027507,45,technician,single,tertiary,0,302,1,0,BR-102
CUST_027508,30,self-employed,married,tertiary,0,1050,0,0,BR-104
CUST_027509,46,technician,married,secondary,0,2045,1,0,BR-102
CUST_027510,34,entrepreneur,single,secondary,0,318,1,0,BR-103
CUST_027511,34,entrepreneur,single,tertiary,0,2856,1,0,BR-101
CUST_027512,41,technician,married,secondary,0,2125,1,1,BR-101
CUST_027513,30,technician,single,secondary,0,2734,0,0,BR-103
CUST_027514,50,retired,married,secondary,0,1047,0,0,BR-102
CUST_027515,36,blue-collar,married,secondary,0,3463,1,0,BR-101
CUST_027516,46,technician,married,secondary,0,1167,1,0,BR-102
CUST_027517,32,entrepreneur,single,tertiary,0,7641,1,1,BR-101
CUST_027518,31,entrepreneur,single,secondary,0,0,1,0,BR-102
CUST_027519,38,management,married,tertiary,0,3436,0,0,BR-102
CUST_027520,42,unemployed,married,secondary,0,8131,1,0,BR-102
CUST_027521,34,entrepreneur,single,tertiary,0,714,1,0,BR-102
CUST_027522,30,blue-collar,single,primary,0,5641,0,0,BR-103
CUST_027523,33,technician,married,tertiary,0,44,1,0,BR-101
CUST_027524,36,self-employed,married,tertiary,0,634,1,0,BR-103
CUST_027525,32,technician,single,tertiary,0,392,1,0,BR-103
CUST_027526,55,blue-collar,married,primary,0,1937,1,0,BR-101
CUST_027527,59,management,married,,0,3534,0,0,BR-101
CUST_027528,54,blue-collar,divorced,primary,0,0,1,0,BR-104
CUST_027529,39,management,married,tertiary,0,15,1,1,BR-102
CUST_027530,32,management,single,secondary,0,1615,1,0,BR-101
CUST_027531,30,services,married,secondary,0,973,1,0,BR-103
CUST_027532,56,blue-collar,divorced,secondary,0,9898,1,0,BR-103
CUST_027533,30,services,married,secondary,0,0,1,0,BR-103
CUST_027534,49,admin.,divorced,secondary,0,1320,0,0,BR-103
CUST_027535,46,self-employed,divorced,tertiary,0,8017,1,1,BR-103
CUST_027536,52,admin.,married,secondary,0,4493,0,0,BR-103
CUST_027537,43,admin.,divorced,secondary,0,738,1,0,BR-103
CUST_027538,45,blue-collar,married,secondary,0,2644,1,0,BR-104
CUST_027539,49,entrepreneur,married,tertiary,0,763,0,0,BR-103
CUST_027540,41,blue-collar,married,primary,0,686,1,0,BR-103
CUST_027541,37,management,single,tertiary,0,6158,1,0,BR-103
CUST_027542,35,admin.,divorced,secondary,0,3636,0,1,BR-102
CUST_027543,41,admin.,single,secondary,1,0,0,1,BR-103
CUST_027544,55,management,single,tertiary,0,4847,1,0,BR-104
CUST_027545,55,management,married,secondary,0,1928,0,0,BR-103
CUST_027546,31,management,married,tertiary,0,477,1,0,BR-102
CUST_027547,34,services,married,secondary,0,1637,1,0,BR-103
CUST_027548,33,technician,single,secondary,0,2466,1,0,BR-102
CUST_027549,49,management,married,tertiary,0,5711,1,0,BR-103
CUST_027550,37,technician,single,secondary,0,363,1,0,BR-102
CUST_027551,50,unemployed,married,secondary,0,36221,0,0,BR-103
CUST_027552,43,technician,married,secondary,0,3288,1,0,BR-101
CUST_027553,55,housemaid,divorced,tertiary,0,1241,0,0,BR-101
CUST_027554,58,management,married,tertiary,0,1602,0,0,BR-104
CUST_027555,32,technician,single,,0,354,0,0,BR-104
CUST_027556,34,management,single,tertiary,0,2633,1,0,BR-102
CUST_027557,33,blue-collar,single,secondary,0,-367,1,1,BR-104
CUST_027558,36,management,married,tertiary,0,396,0,0,BR-103
CUST_027559,37,technician,married,secondary,0,807,1,0,BR-101
CUST_027560,52,blue-collar,married,secondary,0,580,0,0,BR-102
CUST_027561,41,self-employed,divorced,tertiary,0,4418,1,0,BR-101
CUST_027562,33,technician,divorced,secondary,0,558,1,0,BR-104
CUST_027563,35,self-employed,married,secondary,0,524,1,0,BR-103
CUST_027564,39,blue-collar,married,primary,0,477,1,1,BR-104
CUST_027565,33,management,single,tertiary,0,0,1,1,BR-101
CUST_027566,43,technician,married,tertiary,0,6673,1,0,BR-103
CUST_027567,30,blue-collar,single,secondary,0,2380,0,0,BR-102
CUST_027568,46,management,married,secondary,0,149,0,0,BR-101
CUST_027569,31,management,single,tertiary,0,2085,1,0,BR-104
CUST_027570,50,blue-collar,married,tertiary,0,5423,1,0,BR-103
CUST_027571,49,management,married,tertiary,0,2147,0,0,BR-101
CUST_027572,38,technician,married,secondary,0,2767,1,0,BR-102
CUST_027573,39,blue-collar,married,primary,0,119,1,0,BR-104
CUST_027574,51,management,single,tertiary,0,6503,0,0,BR-102
CUST_027575,46,services,divorced,secondary,0,4329,0,0,BR-104
CUST_027576,30,blue-collar,married,primary,0,2929,1,0,BR-104
CUST_027577,48,technician,married,secondary,0,1000,0,0,BR-104
CUST_027578,54,management,married,tertiary,0,1114,1,0,BR-104
CUST_027579,53,technician,married,secondary,0,1738,0,1,BR-103
CUST_027580,47,self-employed,married,tertiary,0,3072,0,0,BR-104
CUST_027581,42,management,divorced,secondary,0,764,0,1,BR-101
CUST_027582,33,blue-collar,divorced,secondary,0,744,1,0,BR-101
CUST_027583,49,management,married,tertiary,0,934,0,1,BR-101
CUST_027584,33,admin.,single,tertiary,0,12704,1,0,BR-101
CUST_027585,33,entrepreneur,married,tertiary,0,83,1,0,BR-102
CUST_027586,34,management,married,tertiary,0,731,1,0,BR-102
CUST_027587,34,technician,divorced,secondary,0,44,1,1,BR-103
CUST_027588,35,entrepreneur,single,primary,0,5,0,0,BR-101
CUST_027589,31,technician,single,tertiary,0,967,0,0,BR-103
CUST_027590,33,admin.,single,secondary,0,1834,1,0,BR-102
CUST_027591,31,services,married,secondary,1,-158,1,0,BR-101
CUST_027592,30,technician,married,secondary,0,817,1,0,BR-103
CUST_027593,40,admin.,single,secondary,0,877,1,0,BR-104
CUST_027594,45,services,married,secondary,0,133,0,0,BR-103
CUST_027595,38,housemaid,divorced,tertiary,0,4312,0,0,BR-103
CUST_027596,45,retired,single,secondary,1,86,0,0,BR-103
CUST_027597,45,blue-collar,married,secondary,0,2246,1,1,BR-104
CUST_027598,42,services,married,,0,7482,0,0,BR-104
CUST_027599,35,management,divorced,tertiary,0,538,1,0,BR-102
CUST_027600,39,entrepreneur,married,secondary,0,1171,0,1,BR-103
CUST_027601,44,housemaid,married,primary,0,2388,0,0,BR-104
CUST_027602,47,blue-collar,married,secondary,0,473,1,0,BR-104
CUST_027603,37,management,single,tertiary,0,22125,0,1,BR-104
CUST_027604,48,technician,married,secondary,0,761,0,0,BR-102
CUST_027605,37,blue-collar,married,secondary,0,1407,1,0,BR-104
CUST_027606,50,management,married,tertiary,0,4374,1,0,BR-101
CUST_027607,46,technician,married,secondary,0,15120,0,0,BR-101
CUST_027608,52,entrepreneur,married,tertiary,0,2309,0,1,BR-101
CUST_027609,38,management,married,,0,1257,0,0,BR-103
CUST_027610,42,blue-collar,married,primary,0,-571,1,1,BR-101
CUST_027611,43,management,married,tertiary,0,15423,1,1,BR-102
CUST_027612,45,management,married,secondary,0,1546,0,0,BR-102
CUST_027613,36,management,single,secondary,0,1785,0,0,BR-103
CUST_027614,41,blue-collar,married,primary,0,1820,1,0,BR-101
CUST_027615,33,blue-collar,married,primary,0,1903,1,0,BR-104
CUST_027616,35,management,married,tertiary,0,22569,1,0,BR-103
CUST_027617,37,housemaid,divorced,primary,0,0,1,1,BR-103
CUST_027618,36,admin.,single,secondary,0,0,1,0,BR-103
CUST_027619,30,self-employed,married,tertiary,0,1036,1,1,BR-102
CUST_027620,33,management,single,tertiary,0,3821,0,0,BR-102
CUST_027621,33,entrepreneur,married,secondary,0,3140,1,1,BR-104
CUST_027622,34,technician,single,tertiary,0,362,1,0,BR-101
CUST_027623,37,blue-collar,married,primary,0,1322,1,0,BR-104
CUST_027624,45,blue-collar,married,secondary,0,392,1,0,BR-102
CUST_027625,32,services,single,secondary,0,344,0,1,BR-101
CUST_027626,47,admin.,married,secondary,0,6695,0,0,BR-103
CUST_027627,32,services,married,secondary,0,3181,1,0,BR-102
CUST_027628,32,self-employed,single,tertiary,0,368,0,0,BR-103
CUST_027629,35,technician,single,secondary,0,1183,1,0,BR-102
CUST_027630,55,unemployed,married,tertiary,0,4809,1,0,BR-104
CUST_027631,49,technician,married,secondary,0,5996,0,0,BR-101
CUST_027632,33,management,divorced,tertiary,0,0,1,1,BR-104
CUST_027633,41,services,single,primary,0,5907,1,0,BR-103
CUST_027634,52,services,married,primary,0,2618,1,0,BR-102
CUST_027635,42,self-employed,divorced,secondary,0,484,1,0,BR-103
CUST_027636,41,management,married,tertiary,0,4063,1,0,BR-104
CUST_027637,47,technician,married,secondary,0,2283,1,0,BR-101
CUST_027638,58,entrepreneur,married,secondary,0,0,0,1,BR-103
CUST_027639,50,blue-collar,married,primary,0,0,0,0,BR-101
CUST_027640,34,management,married,tertiary,0,714,1,0,BR-103
CUST_027641,47,blue-collar,married,primary,0,3451,0,1,BR-102
CUST_027642,43,technician,married,secondary,0,282,0,1,BR-103
CUST_027643,36,management,single,tertiary,0,339,0,0,BR-104
CUST_027644,35,self-employed,single,secondary,0,1732,0,0,BR-104
CUST_027645,48,management,married,tertiary,0,7825,0,0,BR-104
CUST_027646,37,admin.,single,secondary,0,1097,1,0,BR-104
CUST_027647,57,self-employed,single,primary,0,6056,1,0,BR-102
CUST_027648,38,management,single,tertiary,0,6742,0,0,BR-104
CUST_027649,45,technician,married,secondary,0,1971,1,0,BR-103
CUST_027650,41,entrepreneur,married,secondary,0,0,1,1,BR-102
CUST_027651,47,housemaid,married,tertiary,0,333,0,0,BR-104
CUST_027652,37,management,single,tertiary,0,2173,0,0,BR-103
CUST_027653,51,self-employed,married,tertiary,0,2235,0,0,BR-104
CUST_027654,43,entrepreneur,married,primary,0,346,1,0,BR-101
CUST_027655,59,management,married,tertiary,0,20798,1,0,BR-101
CUST_027656,32,technician,single,tertiary,0,665,1,0,BR-101
CUST_027657,50,entrepreneur,married,tertiary,0,6825,0,0,BR-104
CUST_027658,46,admin.,married,secondary,0,3098,1,0,BR-103
CUST_027659,42,management,married,tertiary,0,1275,1,1,BR-104
CUST_027660,44,unemployed,married,secondary,0,0,0,0,BR-103
CUST_027661,37,blue-collar,single,secondary,0,3111,1,0,BR-101
CUST_027662,32,admin.,married,secondary,0,4764,0,0,BR-101
CUST_027663,32,admin.,married,tertiary,0,79,1,0,BR-102
CUST_027664,54,management,married,primary,0,5787,0,0,BR-101
CUST_027665,35,technician,married,secondary,0,587,0,1,BR-103
CUST_027666,33,management,single,tertiary,0,3495,1,1,BR-104
CUST_027667,35,services,married,secondary,0,537,0,1,BR-104
CUST_027668,49,services,married,primary,0,0,1,0,BR-102
CUST_027669,53,technician,divorced,secondary,0,173,0,1,BR-103
CUST_027670,31,management,married,tertiary,0,1402,0,0,BR-103
CUST_027671,57,services,divorced,secondary,0,4664,0,0,BR-104
CUST_027672,46,technician,divorced,tertiary,0,0,1,0,BR-104
CUST_027673,46,admin.,married,secondary,0,9319,1,0,BR-101
CUST_027674,51,technician,married,secondary,0,2937,0,0,BR-103
CUST_027675,34,management,married,tertiary,0,6808,1,0,BR-104
CUST_027676,30,services,married,secondary,0,9531,0,0,BR-102
CUST_027677,45,entrepreneur,married,secondary,0,-264,0,0,BR-101
CUST_027678,36,blue-collar,married,tertiary,1,-530,1,0,BR-103
CUST_027679,37,services,married,tertiary,0,0,1,0,BR-102
CUST_027680,36,management,single,tertiary,0,515,1,0,BR-101
CUST_027681,56,blue-collar,married,secondary,0,1521,1,1,BR-104
CUST_027682,31,blue-collar,married,primary,0,1601,0,0,BR-103
CUST_027683,40,technician,married,tertiary,0,180,1,1,BR-102
CUST_027684,50,self-employed,married,tertiary,0,0,0,0,BR-104
CUST_027685,38,services,divorced,secondary,0,8554,1,0,BR-101
CUST_027686,36,unemployed,married,primary,0,2347,1,0,BR-104
CUST_027687,32,management,single,tertiary,0,0,0,0,BR-102
CUST_027688,35,self-employed,single,tertiary,0,4693,1,0,BR-103
CUST_027689,38,technician,married,secondary,0,1063,1,0,BR-103
CUST_027690,51,management,single,tertiary,0,8265,1,0,BR-102
CUST_027691,32,services,single,secondary,0,875,1,0,BR-104
CUST_027692,46,management,divorced,tertiary,0,-94,1,0,BR-101
CUST_027693,45,blue-collar,single,primary,0,2121,0,0,BR-104
CUST_027694,34,blue-collar,married,primary,0,2720,1,0,BR-104
CUST_027695,35,self-employed,married,secondary,0,8883,0,0,BR-102
CUST_027696,36,management,married,tertiary,0,0,1,0,BR-102
CUST_027697,32,technician,single,tertiary,0,785,1,0,BR-104
CUST_027698,49,technician,married,tertiary,0,1077,1,0,BR-101
CUST_027699,42,management,married,tertiary,0,5,0,0,BR-104
CUST_027700,39,entrepreneur,married,tertiary,0,442,0,0,BR-104
CUST_027701,44,management,married,tertiary,0,736,0,0,BR-103
CUST_027702,36,technician,married,tertiary,0,4932,1,0,BR-101
CUST_027703,38,management,divorced,secondary,0,-17,0,0,BR-101
CUST_027704,32,technician,married,secondary,0,1308,1,0,BR-101
CUST_027705,50,technician,married,primary,0,-315,0,1,BR-104
CUST_027706,49,admin.,single,secondary,0,981,1,0,BR-101
CUST_027707,30,blue-collar,single,tertiary,0,4127,1,0,BR-104
CUST_027708,40,blue-collar,married,secondary,0,-648,1,0,BR-103
CUST_027709,42,services,single,,0,410,0,0,BR-102
CUST_027710,40,blue-collar,divorced,primary,1,0,1,0,BR-103
CUST_027711,36,blue-collar,married,primary,0,156,1,0,BR-101
CUST_027712,50,admin.,divorced,secondary,0,797,1,0,BR-102
CUST_027713,54,self-employed,divorced,secondary,0,1016,1,0,BR-101
CUST_027714,31,management,single,tertiary,0,1899,0,0,BR-103
CUST_027715,28,student,single,tertiary,0,290,1,0,BR-101
CUST_027716,23,unemployed,single,primary,0,1003,0,0,BR-102
CUST_027717,41,technician,married,secondary,0,0,1,0,BR-104
CUST_027718,38,management,divorced,tertiary,0,0,1,1,BR-103
CUST_027719,50,technician,married,tertiary,0,72,0,0,BR-101
CUST_027720,30,blue-collar,single,secondary,0,130,0,0,BR-102
CUST_027721,22,management,single,tertiary,0,760,0,0,BR-102
CUST_027722,39,technician,married,secondary,0,616,0,0,BR-101
CUST_027723,32,management,single,tertiary,0,2223,0,0,BR-101
CUST_027724,34,services,married,tertiary,0,1442,0,0,BR-104
CUST_027725,55,retired,divorced,secondary,0,366,0,0,BR-104
CUST_027726,38,management,married,tertiary,0,0,1,0,BR-104
CUST_027727,32,blue-collar,single,secondary,0,232,0,0,BR-104
CUST_027728,53,management,divorced,secondary,0,1004,0,1,BR-101
CUST_027729,28,admin.,single,secondary,0,6100,0,0,BR-102
CUST_027730,59,management,married,tertiary,0,2143,1,0,BR-104
CUST_027731,40,management,married,tertiary,0,378,1,1,BR-104
CUST_027732,28,admin.,married,tertiary,0,654,0,0,BR-104
CUST_027733,46,technician,married,tertiary,0,0,1,0,BR-101
CUST_027734,54,technician,married,secondary,0,1076,0,0,BR-104
CUST_027735,53,,married,,0,13,0,0,BR-103
CUST_027736,29,management,married,tertiary,0,805,0,0,BR-101
CUST_027737,26,admin.,single,secondary,0,609,0,0,BR-102
CUST_027738,48,unemployed,married,tertiary,0,641,0,0,BR-104
CUST_027739,38,management,single,tertiary,0,574,1,0,BR-104
CUST_027740,42,unemployed,divorced,secondary,0,759,0,0,BR-104
CUST_027741,43,technician,divorced,secondary,0,87,1,0,BR-101
CUST_027742,42,management,divorced,tertiary,0,266,0,1,BR-103
CUST_027743,59,services,divorced,secondary,0,1,1,0,BR-103
CUST_027744,27,services,single,secondary,0,-232,0,0,BR-103
CUST_027745,37,housemaid,single,secondary,0,1358,0,0,BR-104
CUST_027746,36,technician,married,tertiary,0,167,1,0,BR-102
CUST_027747,58,retired,married,tertiary,0,-607,0,1,BR-103
CUST_027748,28,housemaid,married,primary,0,5,0,0,BR-102
CUST_027749,42,technician,divorced,secondary,0,-593,0,0,BR-102
CUST_027750,26,management,single,tertiary,0,2725,0,0,BR-102
CUST_027751,36,blue-collar,married,primary,0,70,1,0,BR-102
CUST_027752,42,services,married,secondary,0,774,0,0,BR-101
CUST_027753,38,blue-collar,divorced,secondary,0,316,1,0,BR-101
CUST_027754,43,entrepreneur,single,,0,323,0,0,BR-102
CUST_027755,55,retired,married,secondary,0,1431,0,1,BR-104
CUST_027756,43,entrepreneur,divorced,tertiary,0,626,1,0,BR-101
CUST_027757,30,management,single,tertiary,0,13,1,0,BR-102
CUST_027758,40,technician,single,secondary,0,2017,1,0,BR-102
CUST_027759,38,blue-collar,married,secondary,0,67,0,0,BR-102
CUST_027760,57,technician,married,secondary,0,589,1,0,BR-103
CUST_027761,60,retired,married,primary,0,8025,0,0,BR-102
CUST_027762,32,student,married,secondary,0,0,0,0,BR-102
CUST_027763,47,technician,married,secondary,0,459,0,0,BR-104
CUST_027764,55,technician,divorced,secondary,1,4,0,0,BR-103
CUST_027765,27,technician,single,tertiary,0,3064,0,1,BR-104
CUST_027766,26,unemployed,single,tertiary,0,814,0,0,BR-102
CUST_027767,30,management,single,tertiary,0,188,0,0,BR-104
CUST_027768,34,admin.,married,secondary,0,260,0,0,BR-104
CUST_027769,30,student,single,tertiary,0,699,0,0,BR-104
CUST_027770,59,blue-collar,married,primary,0,8,0,0,BR-101
CUST_027771,38,blue-collar,single,primary,0,127,1,0,BR-102
CUST_027772,28,admin.,married,secondary,0,511,0,0,BR-101
CUST_027773,51,retired,married,secondary,0,965,1,0,BR-104
CUST_027774,48,services,married,secondary,0,651,0,1,BR-103
CUST_027775,30,management,single,tertiary,0,464,0,0,BR-102
CUST_027776,29,management,married,tertiary,0,451,0,0,BR-101
CUST_027777,53,unemployed,single,secondary,0,6248,0,0,BR-103
CUST_027778,49,technician,married,secondary,0,808,1,0,BR-103
CUST_027779,53,technician,divorced,secondary,0,392,1,0,BR-104
CUST_027780,53,retired,married,primary,0,1068,0,0,BR-103
CUST_027781,33,blue-collar,married,secondary,1,-354,1,1,BR-103
CUST_027782,29,admin.,single,tertiary,0,8,0,0,BR-104
CUST_027783,37,unemployed,divorced,secondary,0,57,1,0,BR-103
CUST_027784,26,services,married,secondary,0,285,0,0,BR-103
CUST_027785,49,management,married,tertiary,0,865,0,0,BR-104
CUST_027786,28,services,divorced,secondary,0,356,0,0,BR-103
CUST_027787,37,management,married,tertiary,0,-76,1,0,BR-102
CUST_027788,48,blue-collar,married,primary,0,1678,0,0,BR-101
CUST_027789,26,self-employed,single,tertiary,0,25,0,0,BR-103
CUST_027790,46,technician,married,,0,557,1,0,BR-103
CUST_027791,32,blue-collar,single,secondary,0,3662,0,0,BR-101
CUST_027792,57,services,divorced,primary,0,362,0,0,BR-103
CUST_027793,52,services,married,secondary,0,393,1,1,BR-102
CUST_027794,30,management,single,tertiary,0,1572,0,0,BR-102
CUST_027795,43,management,married,tertiary,0,344,1,1,BR-102
CUST_027796,43,technician,married,secondary,0,3049,0,0,BR-104
CUST_027797,46,technician,divorced,secondary,0,741,1,0,BR-104
CUST_027798,41,management,married,tertiary,0,226,0,0,BR-102
CUST_027799,28,student,single,tertiary,0,1096,0,0,BR-103
CUST_027800,27,management,single,secondary,0,589,0,0,BR-102
CUST_027801,32,admin.,single,secondary,0,254,1,0,BR-103
CUST_027802,48,technician,married,secondary,0,0,1,0,BR-104
CUST_027803,46,management,married,tertiary,0,460,0,0,BR-101
CUST_027804,30,admin.,single,secondary,0,1309,0,0,BR-103
CUST_027805,42,technician,single,secondary,0,823,1,0,BR-101
CUST_027806,27,technician,single,tertiary,0,28,0,0,BR-104
CUST_027807,43,technician,married,secondary,0,-57,0,0,BR-102
CUST_027808,29,admin.,single,secondary,0,187,0,0,BR-102
CUST_027809,28,student,single,secondary,0,101,0,0,BR-103
CUST_027810,26,unemployed,single,secondary,0,461,0,0,BR-102
CUST_027811,29,blue-collar,single,secondary,0,415,0,1,BR-103
CUST_027812,44,services,married,secondary,0,983,0,0,BR-102
CUST_027813,28,unemployed,single,secondary,0,23,0,0,BR-102
CUST_027814,43,services,married,secondary,0,2478,1,0,BR-104
CUST_027815,52,technician,married,,0,425,1,0,BR-101
CUST_027816,58,blue-collar,married,secondary,0,584,0,0,BR-102
CUST_027817,52,technician,married,secondary,0,-35,0,1,BR-102
CUST_027818,33,management,married,tertiary,0,373,0,0,BR-101
CUST_027819,33,admin.,married,secondary,0,4012,0,1,BR-104
CUST_027820,32,unemployed,single,secondary,0,71,0,0,BR-101
CUST_027821,33,management,married,tertiary,0,332,1,1,BR-103
CUST_027822,31,management,single,tertiary,0,581,1,1,BR-103
CUST_027823,58,technician,married,secondary,0,178,0,0,BR-104
CUST_027824,34,,single,secondary,0,859,0,0,BR-102
CUST_027825,47,blue-collar,married,primary,0,1452,1,1,BR-101
CUST_027826,36,management,married,tertiary,0,105,0,0,BR-103
CUST_027827,26,blue-collar,single,secondary,0,78,0,0,BR-102
CUST_027828,50,blue-collar,married,secondary,0,378,1,0,BR-104
CUST_027829,55,services,divorced,secondary,0,322,1,0,BR-103
CUST_027830,30,management,single,tertiary,0,119,0,0,BR-102
CUST_027831,53,self-employed,married,tertiary,0,1672,0,0,BR-102
CUST_027832,52,unemployed,married,primary,0,20,1,0,BR-101
CUST_027833,41,management,married,tertiary,0,102,0,0,BR-103
CUST_027834,58,unemployed,married,primary,0,446,0,0,BR-102
CUST_027835,49,management,divorced,secondary,0,613,0,1,BR-103
CUST_027836,58,admin.,married,,0,903,0,0,BR-103
CUST_027837,31,management,married,tertiary,0,804,0,0,BR-104
CUST_027838,52,technician,married,secondary,0,98,1,0,BR-102
CUST_027839,45,technician,married,secondary,0,1686,0,0,BR-101
CUST_027840,58,retired,married,secondary,0,374,1,1,BR-101
CUST_027841,51,management,married,tertiary,0,409,1,0,BR-104
CUST_027842,45,technician,married,,0,1938,0,0,BR-103
CUST_027843,55,blue-collar,married,secondary,0,93,0,1,BR-102
CUST_027844,57,retired,married,tertiary,0,34,0,1,BR-102
CUST_027845,39,,single,,0,0,0,0,BR-103
CUST_027846,41,admin.,divorced,secondary,0,1088,1,0,BR-102
CUST_027847,37,technician,married,secondary,0,3720,1,0,BR-103
CUST_027848,46,management,married,,0,638,1,0,BR-104
CUST_027849,54,unemployed,divorced,secondary,0,550,0,0,BR-101
CUST_027850,26,technician,single,secondary,0,3244,0,0,BR-102
CUST_027851,31,technician,single,tertiary,0,53,0,0,BR-102
CUST_027852,59,unemployed,married,secondary,0,309,0,0,BR-104
CUST_027853,48,technician,married,secondary,0,0,0,0,BR-103
CUST_027854,44,blue-collar,married,primary,0,8,0,0,BR-104
CUST_027855,53,technician,married,secondary,0,529,1,0,BR-104
CUST_027856,54,entrepreneur,married,tertiary,0,1129,0,1,BR-102
CUST_027857,57,management,married,secondary,0,0,0,0,BR-104
CUST_027858,44,unemployed,single,secondary,0,3945,0,0,BR-101
CUST_027859,60,retired,married,primary,0,1216,0,0,BR-102
CUST_027860,45,housemaid,married,primary,0,1526,1,0,BR-103
CUST_027861,41,blue-collar,married,primary,0,620,0,0,BR-101
CUST_027862,41,services,divorced,secondary,0,1400,0,0,BR-101
CUST_027863,29,admin.,married,secondary,0,19,0,0,BR-103
CUST_027864,54,retired,divorced,tertiary,0,726,0,0,BR-103
CUST_027865,56,unemployed,married,secondary,0,-246,0,1,BR-101
CUST_027866,31,unemployed,married,secondary,0,20,0,0,BR-103
CUST_027867,43,self-employed,married,secondary,0,284,0,0,BR-101
CUST_027868,32,services,single,secondary,0,951,0,0,BR-102
CUST_027869,35,unemployed,single,primary,0,-17,0,0,BR-104
CUST_027870,44,technician,married,secondary,0,306,1,0,BR-103
CUST_027871,31,technician,married,secondary,0,0,1,1,BR-101
CUST_027872,38,technician,single,secondary,0,275,1,0,BR-102
CUST_027873,31,housemaid,single,tertiary,0,596,0,0,BR-103
CUST_027874,43,blue-collar,married,primary,0,2317,0,0,BR-104
CUST_027875,38,blue-collar,married,secondary,0,105,1,0,BR-101
CUST_027876,46,management,divorced,tertiary,0,194,0,0,BR-103
CUST_027877,50,blue-collar,single,tertiary,0,218,0,0,BR-104
CUST_027878,45,management,married,secondary,0,0,1,1,BR-102
CUST_027879,35,blue-collar,married,primary,0,21,0,0,BR-104
CUST_027880,44,admin.,married,primary,0,127,1,0,BR-104
CUST_027881,55,unemployed,married,secondary,0,512,0,0,BR-102
CUST_027882,36,services,married,tertiary,0,301,0,0,BR-104
CUST_027883,37,housemaid,married,secondary,0,723,0,0,BR-104
CUST_027884,26,admin.,single,secondary,0,52,0,0,BR-101
CUST_027885,49,unemployed,married,primary,0,213,0,0,BR-103
CUST_027886,31,self-employed,single,tertiary,0,1657,1,1,BR-103
CUST_027887,38,management,married,tertiary,0,1066,1,0,BR-101
CUST_027888,51,admin.,married,secondary,0,176,0,0,BR-101
CUST_027889,44,admin.,married,secondary,0,429,1,0,BR-102
CUST_027890,42,housemaid,single,secondary,0,578,0,0,BR-104
CUST_027891,58,unemployed,married,secondary,0,149,1,0,BR-104
CUST_027892,53,housemaid,married,tertiary,0,554,0,0,BR-103
CUST_027893,48,management,divorced,tertiary,0,5978,0,0,BR-104
CUST_027894,45,management,divorced,tertiary,0,347,0,1,BR-102
CUST_027895,60,self-employed,married,primary,0,362,0,1,BR-103
CUST_027896,60,retired,married,secondary,0,372,0,0,BR-103
CUST_027897,48,technician,married,secondary,0,340,1,0,BR-102
CUST_027898,35,management,married,tertiary,0,436,0,1,BR-104
CUST_027899,41,housemaid,married,primary,0,2429,0,0,BR-103
CUST_027900,56,admin.,divorced,secondary,0,3869,0,0,BR-101
CUST_027901,59,retired,divorced,secondary,0,914,0,0,BR-104
CUST_027902,50,admin.,married,primary,0,495,0,0,BR-103
CUST_027903,52,technician,married,,0,370,1,0,BR-104
CUST_027904,48,management,single,tertiary,0,-295,0,1,BR-104
CUST_027905,57,blue-collar,married,secondary,0,1316,0,0,BR-104
CUST_027906,36,admin.,married,tertiary,0,586,1,0,BR-102
CUST_027907,52,housemaid,divorced,primary,0,337,0,0,BR-102
CUST_027908,59,retired,married,primary,0,13,0,0,BR-101
CUST_027909,57,blue-collar,married,secondary,0,297,0,1,BR-101
CUST_027910,37,services,single,secondary,0,62,1,0,BR-102
CUST_027911,50,housemaid,single,secondary,0,799,0,0,BR-104
CUST_027912,48,technician,married,secondary,0,220,0,0,BR-104
CUST_027913,58,services,divorced,secondary,0,0,0,0,BR-103
CUST_027914,45,technician,divorced,secondary,0,299,1,0,BR-103
CUST_027915,59,retired,married,secondary,0,1066,1,0,BR-102
CUST_027916,54,management,married,,0,876,1,0,BR-101
