client_id,contact_date,duration,campaign,pdays,previous,poutcome,subscribed
CUST_023106,2010-08-26,175,6,,0,,0
CUST_023107,2010-08-26,112,10,,0,,0
CUST_023108,2010-08-26,157,5,,0,,0
CUST_023109,2010-08-26,264,20,,0,,0
CUST_023110,2010-08-26,119,3,,0,,0
CUST_023111,2010-08-26,172,5,,0,,0
CUST_023112,2010-08-26,158,9,,0,,0
CUST_023113,2010-08-26,653,8,,0,,0
CUST_023114,2010-08-26,205,7,,0,,0
CUST_023115,2010-08-26,133,11,,0,,0
CUST_023116,2010-08-26,277,3,,0,,0
CUST_023117,2010-08-26,603,3,,0,,0
CUST_023118,2010-08-26,303,5,,0,,0
CUST_023119,2010-08-26,265,16,,0,,0
CUST_023120,2010-08-26,195,9,,0,,0
CUST_023121,2010-08-26,77,4,,0,,0
CUST_023122,2010-08-26,130,4,,0,,0
CUST_023123,2010-08-26,377,8,,0,,0
CUST_023124,2010-08-26,454,2,,0,,0
CUST_023125,2010-08-26,61,7,,0,,0
CUST_023126,2010-08-26,183,3,,0,,0
CUST_023127,2010-08-26,218,5,,0,,0
CUST_023128,2010-08-26,182,7,,0,,0
CUST_023129,2010-08-26,384,4,,0,,0
CUST_023130,2010-08-26,107,5,,0,,0
CUST_023131,2010-08-26,57,10,,0,,0
CUST_023132,2010-08-26,145,5,,0,,0
CUST_023133,2010-08-26,45,3,,0,,0
CUST_023134,2010-08-26,209,7,,0,,0
CUST_023135,2010-08-26,89,3,,0,,0
CUST_023136,2010-08-26,225,3,,0,,0
CUST_023137,2010-08-26,128,12,,0,,0
CUST_023138,2010-08-26,168,9,,0,,0
CUST_023139,2010-08-26,98,7,,0,,0
CUST_023140,2010-08-26,65,2,,0,,0
CUST_023141,2010-08-26,168,4,,0,,0
CUST_023142,2010-08-26,385,9,,0,,0
CUST_023143,2010-08-26,366,13,,0,,0
CUST_023144,2010-08-26,198,5,,0,,0
CUST_023145,2010-08-26,75,3,,0,,0
CUST_023146,2010-08-26,104,9,,0,,0
CUST_023147,2010-08-26,125,2,,0,,0
CUST_023148,2010-08-26,109,14,,0,,0
CUST_023149,2010-08-26,58,7,,0,,0
CUST_023150,2010-08-26,556,7,,0,,1
CUST_023151,2010-08-26,100,4,,0,,0
CUST_023152,2010-08-26,20,8,,0,,0
CUST_023153,2010-08-26,133,7,,0,,0
CUST_023154,2010-08-26,101,2,,0,,0
CUST_023155,2010-08-26,240,5,,0,,0
CUST_023156,2010-08-26,99,4,,0,,0
CUST_023157,2010-08-26,59,6,,0,,0
CUST_023158,2010-08-26,515,13,,0,,0
CUST_023159,2010-08-26,130,13,,0,,0
CUST_023160,2010-08-26,361,14,,0,,0
CUST_023161,2010-08-26,99,6,,0,,0
CUST_023162,2010-08-26,272,10,,0,,0
CUST_023163,2010-08-26,298,10,,0,,0
CUST_023164,2010-08-26,148,4,,0,,0
CUST_023165,2010-08-26,84,10,,0,,0
CUST_023166,2010-08-26,98,14,,0,,0
CUST_023167,2010-08-27,20,17,,0,,0
CUST_023168,2010-08-27,26,16,,0,,0
CUST_023169,2010-08-27,58,4,,0,,0
CUST_023170,2010-08-27,108,22,,0,,0
CUST_023171,2010-08-27,101,6,,0,,0
CUST_023172,2010-08-27,52,3,,0,,0
CUST_023173,2010-08-27,157,4,,0,,0
CUST_023174,2010-08-27,609,13,,0,,1
CUST_023175,2010-08-27,86,6,,0,,0
CUST_023176,2010-08-27,94,6,,0,,0
CUST_023177,2010-08-27,108,6,,0,,0
CUST_023178,2010-08-27,116,4,,0,,0
CUST_023179,2010-08-27,87,7,,0,,0
CUST_023180,2010-08-27,128,12,,0,,0
CUST_023181,2010-08-27,27,8,,0,,0
CUST_023182,2010-08-27,581,6,,0,,1
CUST_023183,2010-08-27,20,34,,0,,0
CUST_023184,2010-08-27,181,4,,0,,0
CUST_023185,2010-08-27,18,14,,0,,0
CUST_023186,2010-08-27,65,6,,0,,0
CUST_023187,2010-08-27,144,8,,0,,0
CUST_023188,2010-08-27,106,4,,0,,0
CUST_023189,2010-08-27,146,7,,0,,0
CUST_023190,2010-08-27,56,6,,0,,0
CUST_023191,2010-08-27,185,5,,0,,0
CUST_023192,2010-08-27,1033,4,,0,,1
CUST_023193,2010-08-27,503,13,,0,,0
CUST_023194,2010-08-27,95,6,,0,,0
CUST_023195,2010-08-27,105,6,,0,,0
CUST_023196,2010-08-27,87,3,,0,,0
CUST_023197,2010-08-27,57,4,,0,,0
CUST_023198,2010-08-27,219,4,,0,,0
CUST_023199,2010-08-27,281,5,,0,,0
CUST_023200,2010-08-27,57,6,,0,,0
CUST_023201,2010-08-27,155,15,,0,,0
CUST_023202,2010-08-27,84,4,,0,,0
CUST_023203,2010-08-27,96,9,,0,,0
CUST_023204,2010-08-27,13,20,,0,,0
CUST_023205,2010-08-27,1040,6,,0,,1
CUST_023206,2010-08-27,130,10,,0,,0
CUST_023207,2010-08-27,136,8,,0,,0
CUST_023208,2010-08-27,39,9,,0,,0
CUST_023209,2010-08-27,68,4,,0,,0
CUST_023210,2010-08-27,153,4,,0,,0
CUST_023211,2010-08-27,672,6,,0,,1
CUST_023212,2010-08-27,156,6,,0,,0
CUST_023213,2010-08-27,199,4,,0,,0
CUST_023214,2010-08-27,23,10,,0,,0
CUST_023215,2010-08-27,166,9,,0,,0
CUST_023216,2010-08-27,181,4,,0,,0
CUST_023217,2010-08-27,39,13,,0,,0
CUST_023218,2010-08-27,100,9,,0,,0
CUST_023219,2010-08-27,147,4,,0,,0
CUST_023220,2010-08-27,76,11,,0,,0
CUST_023221,2010-08-27,159,6,,0,,0
CUST_023222,2010-08-27,519,16,,0,,1
CUST_023223,2010-08-27,223,13,,0,,0
CUST_023224,2010-08-27,203,2,,0,,0
CUST_023225,2010-08-27,49,4,,0,,0
CUST_023226,2010-08-27,191,4,,0,,0
CUST_023227,2010-08-27,105,2,,0,,0
CUST_023228,2010-08-27,146,4,,0,,0
CUST_023229,2010-08-27,87,4,,0,,0
CUST_023230,2010-08-27,114,2,,0,,0
CUST_023231,2010-08-27,219,2,,0,,0
CUST_023232,2010-08-27,512,8,,0,,1
CUST_023233,2010-08-27,162,3,,0,,0
CUST_023234,2010-08-27,236,2,,0,,0
CUST_023235,2010-08-27,130,8,,0,,0
CUST_023236,2010-08-27,111,2,,0,,0
CUST_023237,2010-08-27,80,4,,0,,0
CUST_023238,2010-08-27,85,19,,0,,0
CUST_023239,2010-08-27,123,8,,0,,0
CUST_023240,2010-08-27,69,12,,0,,0
CUST_023241,2010-08-27,313,6,,0,,0
CUST_023242,2010-08-27,78,8,,0,,0
CUST_023243,2010-08-27,256,4,,0,,0
CUST_023244,2010-08-27,134,2,,0,,0
CUST_023245,2010-08-27,63,8,,0,,0
CUST_023246,2010-08-27,352,2,,0,,0
CUST_023247,2010-08-27,127,4,,0,,0
CUST_023248,2010-08-27,123,4,,0,,0
CUST_023249,2010-08-27,254,8,,0,,0
CUST_023250,2010-08-27,80,10,,0,,0
CUST_023251,2010-08-27,113,8,,0,,0
CUST_023252,2010-08-27,100,2,,0,,0
CUST_023253,2010-08-27,88,6,,0,,0
CUST_023254,2010-08-27,121,2,,0,,0
CUST_023255,2010-08-27,91,2,,0,,0
CUST_023256,2010-08-27,164,2,,0,,0
CUST_023257,2010-08-27,121,2,,0,,0
CUST_023258,2010-08-27,145,2,,0,,0
CUST_023259,2010-08-27,651,2,,0,,0
CUST_023260,2010-08-27,109,2,,0,,0
CUST_023261,2010-08-27,220,16,,0,,0
CUST_023262,2010-08-27,9,15,,0,,0
CUST_023263,2010-08-27,82,4,,0,,0
CUST_023264,2010-08-27,763,5,,0,,1
CUST_023265,2010-08-27,129,7,,0,,0
CUST_023266,2010-08-27,976,12,,0,,1
CUST_023267,2010-08-27,63,4,,0,,0
CUST_023268,2010-08-27,549,4,,0,,0
CUST_023269,2010-08-27,342,4,,0,,0
CUST_023270,2010-08-27,63,6,,0,,0
CUST_023271,2010-08-27,119,12,,0,,0
CUST_023272,2010-08-27,205,6,,0,,0
CUST_023273,2010-08-27,15,9,,0,,0
CUST_023274,2010-08-27,157,6,,0,,0
CUST_023275,2010-08-27,308,4,,0,,0
CUST_023276,2010-08-27,312,12,,0,,0
CUST_023277,2010-08-27,103,6,,0,,0
CUST_023278,2010-08-27,590,4,,0,,0
CUST_023279,2010-08-27,86,5,,0,,0
CUST_023280,2010-08-27,116,7,,0,,0
CUST_023281,2010-08-27,102,4,,0,,0
CUST_023282,2010-08-27,105,4,,0,,0
CUST_023283,2010-08-27,129,4,,0,,0
CUST_023284,2010-08-27,320,28,,0,,0
CUST_023285,2010-08-27,28,14,,0,,0
CUST_023286,2010-08-27,11,22,,0,,0
CUST_023287,2010-08-27,50,4,,0,,0
CUST_023288,2010-08-27,97,7,,0,,0
CUST_023289,2010-08-27,94,6,,0,,0
CUST_023290,2010-08-27,29,28,,0,,0
CUST_023291,2010-08-27,116,9,,0,,0
CUST_023292,2010-08-27,200,5,,0,,0
CUST_023293,2010-08-27,247,6,,0,,0
CUST_023294,2010-08-27,335,4,,0,,0
CUST_023295,2010-08-27,38,6,,0,,0
CUST_023296,2010-08-27,60,8,,0,,0
CUST_023297,2010-08-27,57,6,,0,,0
CUST_023298,2010-08-27,89,23,,0,,0
CUST_023299,2010-08-27,14,13,,0,,0
CUST_023300,2010-08-27,34,15,,0,,0
CUST_023301,2010-08-27,49,4,,0,,0
CUST_023302,2010-08-27,152,9,,0,,0
CUST_023303,2010-08-27,645,9,,0,,1
CUST_023304,2010-08-27,97,4,,0,,0
CUST_023305,2010-08-27,176,10,,0,,0
CUST_023306,2010-08-27,114,9,,0,,0
CUST_023307,2010-08-27,96,7,,0,,0
CUST_023308,2010-08-27,91,8,,0,,0
CUST_023309,2010-08-27,86,11,,0,,0
CUST_023310,2010-08-27,511,6,,0,,0
CUST_023311,2010-08-27,300,4,,0,,0
CUST_023312,2010-08-27,125,6,,0,,0
CUST_023313,2010-08-27,125,15,,0,,0
CUST_023314,2010-08-27,104,5,,0,,0
CUST_023315,2010-08-27,212,15,,0,,0
CUST_023316,2010-08-27,178,4,,0,,0
CUST_023317,2010-08-27,67,4,,0,,0
CUST_023318,2010-08-27,282,13,,0,,0
CUST_023319,2010-08-27,19,21,,0,,0
CUST_023320,2010-08-27,558,11,,0,,0
CUST_023321,2010-08-27,85,4,,0,,0
CUST_023322,2010-08-27,27,5,,0,,0
CUST_023323,2010-08-27,60,3,,0,,0
CUST_023324,2010-08-27,34,14,,0,,0
CUST_023325,2010-08-27,77,6,,0,,0
CUST_023326,2010-08-27,561,2,,0,,0
CUST_023327,2010-08-27,134,6,,0,,0
CUST_023328,2010-08-27,120,4,,0,,0
CUST_023329,2010-08-27,197,6,,0,,0
CUST_023330,2010-08-27,74,3,,0,,0
CUST_023331,2010-08-27,214,8,,0,,0
CUST_023332,2010-08-27,523,3,,0,,1
CUST_023333,2010-08-27,160,4,,0,,0
CUST_023334,2010-08-27,16,18,,0,,0
CUST_023335,2010-08-27,184,3,,0,,0
CUST_023336,2010-08-27,168,3,,0,,0
CUST_023337,2010-08-27,76,4,,0,,0
CUST_023338,2010-08-27,120,8,,0,,0
CUST_023339,2010-08-27,138,3,,0,,0
CUST_023340,2010-08-27,78,9,,0,,0
CUST_023341,2010-08-27,36,7,,0,,0
CUST_023342,2010-08-27,77,3,,0,,0
CUST_023343,2010-08-27,117,7,,0,,0
CUST_023344,2010-08-27,11,15,,0,,0
CUST_023345,2010-08-27,88,3,,0,,0
CUST_023346,2010-08-27,18,18,,0,,0
CUST_023347,2010-08-27,157,10,,0,,0
CUST_023348,2010-08-27,43,3,,0,,0
CUST_023349,2010-08-27,186,16,,0,,0
CUST_023350,2010-08-27,569,17,,0,,0
CUST_023351,2010-08-27,19,23,,0,,0
CUST_023352,2010-08-27,218,7,,0,,0
CUST_023353,2010-08-27,16,28,,0,,0
CUST_023354,2010-08-27,43,19,,0,,0
CUST_023355,2010-08-27,37,3,,0,,0
CUST_023356,2010-08-27,111,5,,0,,0
CUST_023357,2010-08-27,1642,3,,0,,1
CUST_023358,2010-08-27,85,3,,0,,0
CUST_023359,2010-08-27,202,5,,0,,0
CUST_023360,2010-08-27,316,5,,0,,0
CUST_023361,2010-08-27,35,13,,0,,0
CUST_023362,2010-08-27,33,2,,0,,0
CUST_023363,2010-08-27,26,11,,0,,0
CUST_023364,2010-08-27,59,6,,0,,0
CUST_023365,2010-08-27,118,7,,0,,0
CUST_023366,2010-08-27,72,5,,0,,0
CUST_023367,2010-08-27,106,11,,0,,0
CUST_023368,2010-08-27,263,12,,0,,0
CUST_023369,2010-08-27,93,12,,0,,0
CUST_023370,2010-08-27,1176,8,,0,,0
CUST_023371,2010-08-27,79,3,,0,,0
CUST_023372,2010-08-27,13,15,,0,,0
CUST_023373,2010-08-27,453,4,,0,,0
CUST_023374,2010-08-27,119,11,,0,,0
CUST_023375,2010-08-27,231,5,,0,,0
CUST_023376,2010-08-27,49,4,,0,,0
CUST_023377,2010-08-27,101,3,,0,,0
CUST_023378,2010-08-27,141,8,,0,,0
CUST_023379,2010-08-27,97,7,,0,,0
CUST_023380,2010-08-27,88,4,,0,,0
CUST_023381,2010-08-27,151,8,,0,,0
CUST_023382,2010-08-27,88,5,,0,,0
CUST_023383,2010-08-27,101,3,,0,,0
CUST_023384,2010-08-27,78,3,,0,,0
CUST_023385,2010-08-27,293,9,,0,,0
CUST_023386,2010-08-27,25,19,,0,,0
CUST_023387,2010-08-27,145,3,,0,,0
CUST_023388,2010-08-27,167,10,,0,,0
CUST_023389,2010-08-27,177,3,,0,,0
CUST_023390,2010-08-27,267,3,,0,,0
CUST_023391,2010-08-27,23,19,,0,,0
CUST_023392,2010-08-27,111,9,,0,,0
CUST_023393,2010-08-27,206,3,,0,,0
CUST_023394,2010-08-27,345,10,,0,,0
CUST_023395,2010-08-27,46,10,,0,,0
CUST_023396,2010-08-27,81,3,,0,,0
CUST_023397,2010-08-27,85,7,,0,,0
CUST_023398,2010-08-27,448,3,,0,,0
CUST_023399,2010-08-27,165,6,,0,,0
CUST_023400,2010-08-27,142,3,,0,,0
CUST_023401,2010-08-27,53,4,,0,,0
CUST_023402,2010-08-27,296,5,,0,,0
CUST_023403,2010-08-27,113,2,,0,,0
CUST_023404,2010-08-27,202,6,,0,,0
CUST_023405,2010-08-27,155,3,,0,,0
CUST_023406,2010-08-27,15,20,,0,,0
CUST_023407,2010-08-27,23,9,,0,,0
CUST_023408,2010-08-27,70,13,,0,,0
CUST_023409,2010-08-27,33,7,,0,,0
CUST_023410,2010-08-27,51,3,,0,,0
CUST_023411,2010-08-27,787,13,,0,,0
CUST_023412,2010-08-27,239,5,,0,,0
CUST_023413,2010-08-27,27,14,,0,,0
CUST_023414,2010-08-27,183,5,,0,,0
CUST_023415,2010-08-27,472,3,,0,,0
CUST_023416,2010-08-27,115,5,,0,,0
CUST_023417,2010-08-27,62,5,,0,,0
CUST_023418,2010-08-27,968,5,,0,,0
CUST_023419,2010-08-27,554,6,,0,,0
CUST_023420,2010-08-27,276,3,,0,,0
CUST_023421,2010-08-27,203,7,,0,,0
CUST_023422,2010-08-27,158,3,,0,,0
CUST_023423,2010-08-27,154,4,,0,,0
CUST_023424,2010-08-27,145,3,,0,,0
CUST_023425,2010-08-27,112,9,,0,,0
CUST_023426,2010-08-27,71,7,,0,,0
CUST_023427,2010-08-27,164,7,,0,,0
CUST_023428,2010-08-27,61,5,,0,,0
CUST_023429,2010-08-27,63,3,,0,,0
CUST_023430,2010-08-27,462,5,,0,,0
CUST_023431,2010-08-27,44,3,,0,,0
CUST_023432,2010-08-27,104,6,,0,,0
CUST_023433,2010-08-28,34,10,,0,,0
CUST_023434,2010-08-28,82,4,,0,,0
CUST_023435,2010-08-28,149,14,,0,,0
CUST_023436,2010-08-28,82,7,,0,,0
CUST_023437,2010-08-28,81,4,,0,,0
CUST_023438,2010-08-28,583,17,,0,,1
CUST_023439,2010-08-28,315,19,,0,,0
CUST_023440,2010-08-28,73,4,,0,,0
CUST_023441,2010-08-28,100,9,,0,,0
CUST_023442,2010-08-28,131,13,,0,,0
CUST_023443,2010-08-28,118,8,,0,,0
CUST_023444,2010-08-28,81,8,,0,,0
CUST_023445,2010-08-28,12,21,,0,,0
CUST_023446,2010-08-28,77,4,,0,,0
CUST_023447,2010-08-28,236,10,,0,,0
CUST_023448,2010-08-28,74,6,,0,,0
CUST_023449,2010-08-28,103,8,,0,,0
CUST_023450,2010-08-28,94,6,,0,,0
CUST_023451,2010-08-28,211,6,,0,,0
CUST_023452,2010-08-28,59,8,,0,,0
CUST_023453,2010-08-28,91,5,,0,,0
CUST_023454,2010-08-28,102,10,,0,,0
CUST_023455,2010-08-28,210,4,,0,,0
CUST_023456,2010-08-28,85,4,,0,,0
CUST_023457,2010-08-28,74,14,,0,,0
CUST_023458,2010-08-28,13,17,,0,,0
CUST_023459,2010-08-28,104,5,,0,,0
CUST_023460,2010-08-28,192,8,,0,,0
CUST_023461,2010-08-28,150,14,,0,,0
CUST_023462,2010-08-28,17,15,,0,,0
CUST_023463,2010-08-28,116,4,,0,,0
CUST_023464,2010-08-28,110,5,,0,,0
CUST_023465,2010-08-28,148,4,,0,,0
CUST_023466,2010-08-28,67,19,,0,,0
CUST_023467,2010-08-28,146,3,,0,,0
CUST_023468,2010-08-28,54,8,,0,,0
CUST_023469,2010-08-28,51,8,,0,,0
CUST_023470,2010-08-28,101,10,,0,,0
CUST_023471,2010-08-28,65,4,,0,,0
CUST_023472,2010-08-28,730,11,,0,,1
CUST_023473,2010-08-28,78,12,,0,,0
CUST_023474,2010-08-28,965,4,,0,,1
CUST_023475,2010-08-28,85,12,,0,,0
CUST_023476,2010-08-28,73,7,,0,,0
CUST_023477,2010-08-28,26,7,,0,,0
CUST_023478,2010-08-28,53,11,,0,,0
CUST_023479,2010-08-28,13,15,,0,,0
CUST_023480,2010-08-28,144,4,,0,,0
CUST_023481,2010-08-28,47,18,,0,,0
CUST_023482,2010-08-28,146,3,,0,,0
CUST_023483,2010-08-28,30,16,,0,,0
CUST_023484,2010-08-28,137,8,,0,,0
CUST_023485,2010-08-28,84,7,,0,,0
CUST_023486,2010-08-28,94,11,,0,,0
CUST_023487,2010-08-28,91,15,,0,,0
CUST_023488,2010-08-28,71,4,,0,,0
CUST_023489,2010-08-28,210,3,,0,,0
CUST_023490,2010-08-28,72,18,,0,,0
CUST_023491,2010-08-28,121,5,,0,,0
CUST_023492,2010-08-28,165,4,,0,,0
CUST_023493,2010-08-28,260,5,,0,,0
CUST_023494,2010-08-28,81,4,,0,,0
CUST_023495,2010-08-28,180,4,,0,,0
CUST_023496,2010-08-28,116,8,,0,,0
CUST_023497,2010-08-28,54,8,,0,,0
CUST_023498,2010-08-28,108,7,,0,,0
CUST_023499,2010-08-28,161,4,,0,,0
CUST_023500,2010-08-28,198,6,,0,,0
CUST_023501,2010-08-28,262,6,,0,,0
CUST_023502,2010-08-28,102,4,,0,,0
CUST_023503,2010-08-28,75,20,,0,,0
CUST_023504,2010-08-28,19,14,,0,,0
CUST_023505,2010-08-28,74,7,,0,,0
CUST_023506,2010-08-28,23,10,,0,,0
CUST_023507,2010-08-28,125,12,,0,,0
CUST_023508,2010-08-28,12,24,,0,,0
CUST_023509,2010-08-28,12,17,,0,,0
CUST_023510,2010-08-28,65,4,,0,,0
CUST_023511,2010-08-28,19,19,,0,,0
CUST_023512,2010-08-28,87,11,,0,,0
CUST_023513,2010-08-28,56,2,,0,,0
CUST_023514,2010-08-28,80,6,,0,,0
CUST_023515,2010-08-28,80,2,,0,,0
CUST_023516,2010-08-28,105,2,,0,,0
CUST_023517,2010-08-28,81,4,,0,,0
CUST_023518,2010-08-28,282,2,,0,,0
CUST_023519,2010-08-28,46,3,,0,,0
CUST_023520,2010-08-28,147,2,,0,,0
CUST_023521,2010-08-28,79,8,,0,,0
CUST_023522,2010-08-28,60,2,,0,,0
CUST_023523,2010-08-28,129,2,,0,,0
CUST_023524,2010-08-28,13,21,,0,,0
CUST_023525,2010-08-28,331,2,,0,,0
CUST_023526,2010-08-28,271,4,,0,,0
CUST_023527,2010-08-28,86,10,,0,,0
CUST_023528,2010-08-28,113,2,,0,,0
CUST_023529,2010-08-28,192,2,,0,,0
CUST_023530,2010-08-28,118,2,,0,,0
CUST_023531,2010-08-28,95,2,,0,,0
CUST_023532,2010-08-28,80,2,,0,,0
CUST_023533,2010-08-28,90,13,,0,,0
CUST_023534,2010-08-28,97,2,,0,,0
CUST_023535,2010-08-28,74,2,,0,,0
CUST_023536,2010-08-28,173,2,,0,,0
CUST_023537,2010-08-28,82,4,,0,,0
CUST_023538,2010-08-28,16,13,,0,,0
CUST_023539,2010-08-28,77,4,,0,,0
CUST_023540,2010-08-28,14,8,,0,,0
CUST_023541,2010-08-28,63,2,,0,,0
CUST_023542,2010-08-28,110,2,,0,,0
CUST_023543,2010-08-28,59,10,,0,,0
CUST_023544,2010-08-28,192,2,,0,,0
CUST_023545,2010-08-28,157,9,,0,,0
CUST_023546,2010-08-28,119,6,,0,,0
CUST_023547,2010-08-28,535,2,,0,,1
CUST_023548,2010-08-28,15,13,,0,,0
CUST_023549,2010-08-28,205,2,,0,,0
CUST_023550,2010-08-28,302,2,,0,,0
CUST_023551,2010-08-28,151,4,,0,,0
CUST_023552,2010-08-28,56,8,,0,,0
CUST_023553,2010-08-28,322,7,,0,,0
CUST_023554,2010-08-28,54,4,,0,,0
CUST_023555,2010-08-28,81,10,,0,,0
CUST_023556,2010-08-28,88,8,,0,,0
CUST_023557,2010-08-28,122,11,,0,,0
CUST_023558,2010-08-28,180,10,,0,,0
CUST_023559,2010-08-28,82,7,,0,,0
CUST_023560,2010-08-28,49,35,,0,,0
CUST_023561,2010-08-28,26,4,,0,,0
CUST_023562,2010-08-28,82,4,,0,,0
CUST_023563,2010-08-28,121,16,,0,,0
CUST_023564,2010-08-28,66,4,,0,,0
CUST_023565,2010-08-28,85,6,,0,,0
CUST_023566,2010-08-28,70,8,,0,,0
CUST_023567,2010-08-28,70,7,,0,,0
CUST_023568,2010-08-28,9,32,,0,,0
CUST_023569,2010-08-28,139,4,,0,,0
CUST_023570,2010-08-28,105,6,,0,,0
CUST_023571,2010-08-28,211,17,,0,,0
CUST_023572,2010-08-28,12,21,,0,,0
CUST_023573,2010-08-28,13,13,,0,,0
CUST_023574,2010-08-28,327,9,,0,,0
CUST_023575,2010-08-28,23,15,,0,,0
CUST_023576,2010-08-28,44,6,,0,,0
CUST_023577,2010-08-28,183,10,,0,,0
CUST_023578,2010-08-28,175,11,,0,,0
CUST_023579,2010-08-28,246,15,,0,,0
CUST_023580,2010-08-28,70,10,,0,,0
CUST_023581,2010-08-28,20,19,,0,,0
CUST_023582,2010-08-28,23,12,,0,,0
CUST_023583,2010-08-28,20,14,,0,,0
CUST_023584,2010-08-28,117,8,,0,,0
CUST_023585,2010-08-28,28,16,,0,,0
CUST_023586,2010-08-28,359,7,,0,,0
CUST_023587,2010-08-28,203,4,,0,,0
CUST_023588,2010-08-28,21,22,,0,,0
CUST_023589,2010-08-28,84,15,,0,,0
CUST_023590,2010-08-28,16,28,,0,,0
CUST_023591,2010-08-28,53,11,,0,,0
CUST_023592,2010-08-28,308,6,,0,,0
CUST_023593,2010-08-28,51,4,,0,,0
CUST_023594,2010-08-28,86,4,,0,,0
CUST_023595,2010-08-28,2372,6,,0,,1
CUST_023596,2010-08-28,93,25,,0,,0
CUST_023597,2010-08-28,203,28,,0,,0
CUST_023598,2010-08-28,256,8,,0,,0
CUST_023599,2010-08-28,68,6,,0,,0
CUST_023600,2010-08-28,19,14,,0,,0
CUST_023601,2010-08-28,98,14,,0,,0
CUST_023602,2010-08-28,27,10,,0,,0
CUST_023603,2010-08-28,9,24,,0,,0
CUST_023604,2010-08-28,11,26,,0,,0
CUST_023605,2010-08-28,79,10,,0,,0
CUST_023606,2010-08-28,144,13,,0,,0
CUST_023607,2010-08-28,53,4,,0,,0
CUST_023608,2010-08-28,85,24,,0,,0
CUST_023609,2010-08-28,638,6,,0,,0
CUST_023610,2010-08-28,532,2,,0,,0
CUST_023611,2010-08-28,1126,4,,0,,1
CUST_023612,2010-08-28,17,19,,0,,0
CUST_023613,2010-08-28,16,20,,0,,0
CUST_023614,2010-08-28,143,5,,0,,0
CUST_023615,2010-08-28,276,6,,0,,0
CUST_023616,2010-08-28,146,19,,0,,0
CUST_023617,2010-08-28,16,16,,0,,0
CUST_023618,2010-08-28,183,8,,0,,0
CUST_023619,2010-08-28,156,8,,0,,0
CUST_023620,2010-08-28,1037,7,,0,,0
CUST_023621,2010-08-28,507,8,,0,,0
CUST_023622,2010-08-28,18,15,,0,,0
CUST_023623,2010-08-28,27,16,,0,,0
CUST_023624,2010-08-28,17,14,,0,,0
CUST_023625,2010-08-28,19,13,,0,,0
CUST_023626,2010-08-28,12,13,,0,,0
CUST_023627,2010-08-28,32,8,,0,,0
CUST_023628,2010-08-28,12,15,,0,,0
CUST_023629,2010-08-28,7,23,,0,,0
CUST_023630,2010-08-28,715,8,,0,,0
CUST_023631,2010-08-28,13,17,,0,,0
CUST_023632,2010-08-28,56,7,,0,,0
CUST_023633,2010-08-28,195,6,,0,,0
CUST_023634,2010-08-28,95,6,,0,,0
CUST_023635,2010-08-28,39,4,,0,,0
CUST_023636,2010-08-28,25,6,,0,,0
CUST_023637,2010-08-28,64,11,,0,,0
CUST_023638,2010-08-28,51,9,,0,,0
CUST_023639,2010-08-28,8,13,,0,,0
CUST_023640,2010-08-28,25,18,,0,,0
CUST_023641,2010-08-28,38,16,,0,,0
CUST_023642,2010-08-28,85,2,,0,,0
CUST_023643,2010-08-28,153,14,,0,,0
CUST_023644,2010-08-28,210,5,,0,,0
CUST_023645,2010-08-28,429,3,,0,,0
CUST_023646,2010-08-28,76,1,,0,,0
CUST_023647,2010-08-28,26,23,,0,,0
CUST_023648,2010-08-28,958,6,,0,,0
CUST_023649,2010-08-28,88,25,,0,,0
CUST_023650,2010-08-28,20,23,,0,,0
CUST_023651,2010-08-28,18,25,,0,,0
CUST_023652,2010-08-28,248,1,,0,,0
CUST_023653,2010-08-28,16,13,,0,,0
CUST_023654,2010-08-28,258,8,,0,,0
CUST_023655,2010-08-28,13,17,,0,,0
CUST_023656,2010-08-28,9,19,,0,,0
CUST_023657,2010-08-28,64,3,,0,,0
CUST_023658,2010-08-28,373,8,,0,,0
CUST_023659,2010-08-28,104,1,,0,,0
CUST_023660,2010-08-28,35,14,,0,,0
CUST_023661,2010-08-28,16,20,,0,,0
CUST_023662,2010-08-28,158,10,,0,,0
CUST_023663,2010-08-28,69,17,,0,,0
CUST_023664,2010-08-28,65,5,,0,,0
CUST_023665,2010-08-28,31,9,,0,,0
CUST_023666,2010-08-28,76,1,,0,,0
CUST_023667,2010-08-28,140,9,,0,,0
CUST_023668,2010-08-28,97,3,,0,,0
CUST_023669,2010-08-28,238,1,,0,,0
CUST_023670,2010-08-28,131,1,,0,,0
CUST_023671,2010-08-28,171,1,,0,,0
CUST_023672,2010-08-28,162,1,,0,,0
CUST_023673,2010-08-28,222,1,,0,,0
CUST_023674,2010-08-28,68,12,,0,,0
CUST_023675,2010-08-28,42,10,,0,,0
CUST_023676,2010-08-28,142,5,,0,,0
CUST_023677,2010-08-28,13,14,,0,,0
CUST_023678,2010-08-28,163,4,,0,,0
CUST_023679,2010-08-28,68,27,,0,,0
CUST_023680,2010-08-28,226,9,,0,,0
CUST_023681,2010-08-28,77,18,,0,,0
CUST_023682,2010-08-28,35,13,,0,,0
CUST_023683,2010-08-28,88,5,,0,,0
CUST_023684,2010-08-28,50,5,,0,,0
CUST_023685,2010-08-28,76,5,,0,,0
CUST_023686,2010-08-28,15,8,,0,,0
